Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,AccruedIncomeTaxesCurrent,USD,26601000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,AccruedIncomeTaxesNoncurrent,USD,15457000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,AccruedIncomeTaxesNoncurrent,USD,9254000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72510000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,71697000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72627000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,73448000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-11452000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-11452000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-11452000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-11452000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-9378000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-8960000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-8416000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,AccumulatedOtherComprehensiveIncomeLossNetOfTax,USD,-7172000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,9038000000.0,2021-09-26,2022-09-24,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2022,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,2905000000.0,2022-09-25,2022-12-31,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2022Q4,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,5591000000.0,2022-09-25,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,2686000000.0,2023-01-01,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2023Q1,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,8208000000.0,2022-09-25,2023-07-01,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,2617000000.0,2023-04-02,2023-07-01,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2023Q2,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,10833000000.0,2022-09-25,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,2997000000.0,2023-10-01,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,5961000000.0,2023-10-01,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,2964000000.0,2023-12-31,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,8830000000.0,2023-10-01,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,2869000000.0,2024-03-31,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2,AAPL
us-gaap,AllocatedShareBasedCompensationExpense,USD,11688000000.0,2023-10-01,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024,AAPL
us-gaap,Assets,USD,352583000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,Assets,USD,352583000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,Assets,USD,352583000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,Assets,USD,352583000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,Assets,USD,353514000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,Assets,USD,337411000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,Assets,USD,331612000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,Assets,USD,364980000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,AssetsCurrent,USD,143566000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,AssetsCurrent,USD,143566000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,AssetsCurrent,USD,143566000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,AssetsCurrent,USD,143566000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,AssetsCurrent,USD,143692000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AssetsCurrent,USD,128416000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AssetsCurrent,USD,125435000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,AssetsCurrent,USD,152987000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,AssetsNoncurrent,USD,209017000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,AssetsNoncurrent,USD,209017000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,AssetsNoncurrent,USD,209017000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,AssetsNoncurrent,USD,209017000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,AssetsNoncurrent,USD,209822000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AssetsNoncurrent,USD,208995000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AssetsNoncurrent,USD,206177000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,AssetsNoncurrent,USD,211993000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,USD,17113000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,USD,18092000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,USD,18371000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,USD,9368000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,USD,9108000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,USD,8660000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,USD,72994000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,USD,67987000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,USD,64209000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,USD,99475000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,USD,95187000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,USD,91240000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,29965000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,29965000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,29965000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,29965000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,40760000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,32695000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,25565000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,29943000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,35929000000.0,,2021-09-25,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2021Q3I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,24977000000.0,,2022-09-24,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,24977000000.0,,2022-09-24,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,24977000000.0,,2022-09-24,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,24977000000.0,,2022-09-24,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2022Q3I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,21974000000.0,,2022-12-31,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2022Q4I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,27129000000.0,,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2023Q1I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,29898000000.0,,2023-07-01,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2023Q2I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,30737000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,30737000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,30737000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,30737000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,41974000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,33921000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,26635000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,29943000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-10952000000.0,2021-09-26,2022-09-24,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2022,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-3003000000.0,2022-09-25,2022-12-31,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2022Q4,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,2152000000.0,2022-09-25,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,4921000000.0,2022-09-25,2023-07-01,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,5760000000.0,2022-09-25,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,11237000000.0,2023-10-01,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,3184000000.0,2023-10-01,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-4102000000.0,2023-10-01,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-794000000.0,2023-10-01,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024,AAPL
us-gaap,CommercialPaper,USD,5985000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,CommercialPaper,USD,5985000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CommercialPaper,USD,5985000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CommercialPaper,USD,5985000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,CommercialPaper,USD,1998000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,CommercialPaper,USD,1997000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,CommercialPaper,USD,2994000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,CommercialPaper,USD,9967000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.9,2021-09-26,2022-09-24,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2022,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.23,2022-09-25,2022-12-31,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2022Q4,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.46,2022-09-25,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.23,2023-01-01,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2023Q1,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.7,2022-09-25,2023-07-01,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.24,2023-04-02,2023-07-01,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2023Q2,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.94,2022-09-25,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.24,2023-10-01,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.48,2023-10-01,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.24,2023-12-31,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.73,2023-10-01,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.25,2024-03-31,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2,AAPL
us-gaap,CommonStockDividendsPerShareDeclared,USD/shares,0.98,2023-10-01,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,1e-05,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2024Q3I,AAPL
us-gaap,CommonStockSharesAuthorized,shares,50400000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,,AAPL
us-gaap,CommonStockSharesAuthorized,shares,50400000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,,AAPL
us-gaap,CommonStockSharesAuthorized,shares,50400000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,,AAPL
us-gaap,CommonStockSharesAuthorized,shares,50400000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I,AAPL
us-gaap,CommonStockSharesAuthorized,shares,50400000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I,AAPL
us-gaap,CommonStockSharesAuthorized,shares,50400000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I,AAPL
us-gaap,CommonStockSharesAuthorized,shares,50400000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I,AAPL
