Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,pure,-0.008,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,pure,-0.008,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationOtherAdjustments,pure,0.007,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationOtherAdjustments,pure,0.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationOtherAdjustments,pure,0.011,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,pure,0.007,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,pure,0.019,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,pure,0.007,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,pure,0.008,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,pure,0.006,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,pure,0.003,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationTaxCredits,pure,0.064,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationTaxCredits,pure,0.022,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EffectiveIncomeTaxRateReconciliationTaxCredits,pure,0.06,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.0836,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.082,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.0246,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.0242,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
