Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,shares,3000000.0,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,shares,5000000.0,2023-01-01,2023-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2023Q1,MRNA
us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,shares,31000000.0,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,shares,35000000.0,2024-01-01,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1,MRNA
us-gaap,AssetImpairmentCharges,USD,0.0,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,AssetImpairmentCharges,USD,0.0,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,AssetImpairmentCharges,USD,0.0,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,Assets,USD,25858000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,Assets,USD,18426000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,Assets,USD,18426000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,Assets,USD,16729000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AssetsCurrent,USD,13431000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AssetsCurrent,USD,10325000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AssetsCurrent,USD,10325000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AssetsCurrent,USD,9600000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,15479000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,10519000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,10519000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,USD,10232000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,USD,8687000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,USD,4768000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,USD,4768000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,USD,3696000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,8318000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,4677000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,4677000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,USD,3638000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,USD,15015000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,USD,10374000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,USD,10374000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,USD,10110000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,USD,6792000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,USD,5751000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,USD,5751000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,USD,6536000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,6697000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,5697000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,5697000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,USD,6472000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesCurrent,USD,6697000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesCurrent,USD,5697000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesCurrent,USD,5697000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesCurrent,USD,6472000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,USD,8318000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,USD,4677000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,USD,4677000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,USD,3638000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,111000000.0,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,72000000.0,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,98000000.0,2023-01-01,2023-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2023Q1,MRNA
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,130000000.0,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,91000000.0,2024-01-01,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1,MRNA
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,6848000000.0,,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021Q4I,MRNA
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,3205000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,3441000000.0,,2023-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2023Q1I,MRNA
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,2907000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,2907000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,2051000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2636000000.0,,2020-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2020Q4I,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,6860000000.0,,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021Q4I,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,3217000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,3217000000.0,,2022-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,3461000000.0,,2023-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2023Q1I,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2928000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2928000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2071000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,4224000000.0,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-3643000000.0,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,244000000.0,2023-01-01,2023-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2023Q1,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-289000000.0,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-857000000.0,2024-01-01,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1,MRNA
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,0.0001,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,0.0001,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,0.0001,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CommonStockParOrStatedValuePerShare,USD/shares,0.0001,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,CommonStockSharesAuthorized,shares,1600000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,CommonStockSharesAuthorized,shares,1600000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CommonStockSharesAuthorized,shares,1600000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CommonStockSharesAuthorized,shares,1600000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,CommonStockSharesIssued,shares,385000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,CommonStockSharesIssued,shares,382000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CommonStockSharesIssued,shares,382000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CommonStockSharesIssued,shares,383000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,CommonStockSharesOutstanding,shares,385000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,CommonStockSharesOutstanding,shares,382000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CommonStockSharesOutstanding,shares,382000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CommonStockSharesOutstanding,shares,383000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,CommonStockValue,USD,0.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,CommonStockValue,USD,0.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,CommonStockValue,USD,0.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,CommonStockValue,USD,0.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,ComprehensiveIncomeNetOfTax,USD,12175000000.0,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,ComprehensiveIncomeNetOfTax,USD,8016000000.0,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,ComprehensiveIncomeNetOfTax,USD,182000000.0,2023-01-01,2023-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2023Q1,MRNA
us-gaap,ComprehensiveIncomeNetOfTax,USD,-4467000000.0,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,ComprehensiveIncomeNetOfTax,USD,-1153000000.0,2024-01-01,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1,MRNA
us-gaap,ContractWithCustomerLiability,USD,2711000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,ContractWithCustomerLiability,USD,651000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,ContractWithCustomerLiability,USD,651000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,ContractWithCustomerLiability,USD,617000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,USD,548000000.0,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,USD,17000000.0,2024-01-01,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1,MRNA
us-gaap,ContractWithCustomerLiabilityCurrent,USD,2038000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,ContractWithCustomerLiabilityCurrent,USD,568000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,ContractWithCustomerLiabilityCurrent,USD,568000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
us-gaap,ContractWithCustomerLiabilityCurrent,USD,559000000.0,,2024-03-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,CY2024Q1I,MRNA
us-gaap,ContractWithCustomerLiabilityNoncurrent,USD,673000000.0,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,ContractWithCustomerLiabilityNoncurrent,USD,83000000.0,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,,MRNA
us-gaap,ContractWithCustomerLiabilityNoncurrent,USD,83000000.0,,2023-12-31,0001682852-24-000027,2024,Q1,10-Q,2024-05-02,,MRNA
