Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,pure,0.0,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,pure,-0.004,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationOtherAdjustments,pure,0.001,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationOtherAdjustments,pure,0.008,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationOtherAdjustments,pure,-0.005,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,pure,-0.026,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,pure,-0.016,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,pure,0.024,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,pure,0.005,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,pure,0.004,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,pure,0.057,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,pure,0.007,2021-01-01,2021-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2021,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,pure,0.005,2022-01-01,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022,MRNA
us-gaap,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,pure,-0.046,2023-01-01,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023,MRNA
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.036,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.042,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023Q4I,MRNA
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.075,,2022-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2022Q4I,MRNA
us-gaap,OperatingLeaseWeightedAverageDiscountRatePercent,pure,0.075,,2023-12-31,0001682852-24-000015,2023,FY,10-K,2024-02-23,CY2023Q4I,MRNA
